"form_id","extraction_time","reviewer","trial_id","publication_found","publication_url","publication_doi","identification_step","publication_type","publication_pmid","typo_primary_id","publication_date","match_design","match_indication_population","match_intervention","match_comparator","match_any_outcome","n_matching_criteria","registry","start_date_recoded","completion_date_recoded","warning_cd_to_publication","warning_start_to_publication","n_match_agree","article_found_by","article_agreement_information"
"F820",2022-12-20 05:49:07,"Martin_R","NCT02846246","Yes","doi.org/10.1186/s12877-021-02661-5","10.1186/s12877-021-02661-5","Linked at the registration","Journal publication",34922494,"NCT ID",2021-12-18,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-09-30","2018-06-30",NA,NA,"5","Martin_R; Ronak_B","Found by 2/2 reviewers, matching all 5 criteria"
"F821",2022-12-20 05:49:54,"Shai_M","NCT02282540","Yes","https://journals.sagepub.com/doi/10.1177/2058460119900435","10.1177/2058460119900435","Systematic Google search","Journal publication",32030198,"NCT ID",2020-01-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-05-31","2017-11-29",NA,NA,"5; 3","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F822",2022-12-20 05:55:18,"Shai_M","2017-004593-34","Yes","https://rapm.bmj.com/content/46/1/25.long","10.1136/rapm-2020-101931","Systematic Google search","Journal publication",33082286,"EudraCT ID",2020-10-20,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2018-03-01",NA,NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F823",2022-12-20 06:02:01,"Shai_M","NCT01672606","Yes","https://associationofanaesthetists-publications.onlinelibrary.wiley.com/doi/full/10.1111/anae.14806","10.1111/anae.14806","Systematic Google search","Journal publication",31420989,"NCT ID",2019-08-17,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2012-05-31","2016-02-29",NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F824",2022-12-20 06:10:15,"Tomasz_K","NCT02592304","Yes","https://onlinelibrary.wiley.com/doi/10.1002/jso.24761","10.1002/jso.24761","Systematic Google search","Journal publication",28703886,"NCT ID",2017-07-13,"Yes","No","Yes","Yes","Yes",4,"ctgov","2014-09-30","2017-09-30","Publication date before completion date",NA,"4","Tomasz_K","Found by 1/2 reviewers, near-match"
"F825",2022-12-20 06:14:16,"Tomasz_K","NCT02592304","Yes","https://www.tandfonline.com/doi/full/10.1080/0284186X.2019.1574404","10.1080/0284186X.2019.1574404","Systematic Google search","Journal publication",30764692,"NCT ID",2019-02-15,"No","No","Yes","No","Yes",2,"ctgov","2014-09-30","2017-09-30",NA,NA,"2; 5","Martin_R; Tomasz_K","Found by 2/2 reviewers, near-match vs. full match"
"F826",2022-12-20 06:15:23,"Sofia_K","NCT03848247","Yes","https://doi.org/10.1097/j.pain.0000000000002641","10.1097/j.pain.0000000000002641","Systematic Google search","Journal publication",35316819,"NCT ID",2022-01-04,"Yes","Yes","No","Yes","Yes",4,"ctgov","2019-01-21","2019-05-01",NA,NA,"4","Sofia_K","Found by 1/2 reviewers, near-match"
"F827",2022-12-20 06:17:26,"Shai_M","NCT03326284","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2017-08-01","2018-02-01",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F828",2022-12-20 06:21:32,"Tomasz_K","NCT02776241","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2015-09-30","2017-01-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F829",2022-12-20 06:26:08,"Shai_M","NCT02785198","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-04-30","2018-07-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F830",2022-12-20 06:30:33,"Shai_M","2016-000608-27","Yes","https://rapm.bmj.com/content/43/5/474.long","10.1097/AAP.0000000000000764","Systematic Google search","Journal publication",29667940,"EudraCT ID",2018-07-01,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2016-06-21","2017-02-28",NA,NA,"5","Shai_M","Found by 1/2 reviewers, matching all 5 criteria"
"F831",2022-12-20 06:33:58,"Tomasz_K","NCT02452164","Yes","https://www.liebertpub.com/doi/10.1089/tmj.2018.0062","10.1089/tmj.2018.0062","Systematic Google search","Journal publication",30040525,"NCT ID",2018-07-24,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-09-30","2016-04-30",NA,NA,"5","Martin_R; Tomasz_K","Found by 2/2 reviewers, matching all 5 criteria"
"F832",2022-12-20 06:36:18,"Sofia_K","NCT02379455","Yes","https://doi.org/10.1001/jamainternmed.2019.5096","10.1001/jamainternmed.2019.5096","Linked at the registration","Journal publication",31617562,"NCT ID",2020-02-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-03-31","2017-09-22",NA,NA,"5","Samruddhi_Y; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F833",2022-12-20 06:36:25,"Shai_M","NCT02134600","Yes","https://www.sciencedirect.com/science/article/pii/S095232782100048X","10.1016/j.plefa.2021.102285","Systematic Google search","Journal publication",33964665,"NCT ID",2021-04-24,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-05-31","2016-09-02",NA,NA,"5; 3","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F834",2022-12-20 06:41:00,"Sofia_K","NCT02379455","Yes","https://doi.org/10.1186/s12877-022-02942-7","10.1186/s12877-022-02942-7","Linked at the registration","Journal publication",35321652,"NCT ID",2022-03-23,"Yes","Yes","No","Yes","Yes",4,"ctgov","2015-03-31","2017-09-22",NA,NA,"4","Sofia_K","Found by 1/2 reviewers, near-match"
"F835",2022-12-20 06:41:03,"Tomasz_K","2013-004317-40","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"EudraCT ID",NA,NA,NA,NA,NA,NA,NA,"euctr",NA,"2018-01-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F836",2022-12-20 06:41:58,"Shai_M","NCT03321877","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-10-01","2017-05-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F837",2022-12-20 06:45:44,"Sofia_K","NCT02395718","Yes","https://doi.org/10.1093/ageing/afy090","10.1093/ageing/afy090","Linked at the registration","Journal publication",29905758,"NCT ID",2018-11-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-01-31","2016-10-31",NA,NA,"5","Samruddhi_Y; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F838",2022-12-20 06:50:50,"Shai_M","NCT03702660","Yes","https://eje-bioscientifica-com.ludwig.lub.lu.se/view/journals/eje/185/1/EJE-21-0135.xml?alreadyAuthRedirecting","10.1530/EJE-21-0135","Systematic Google search","Journal publication",33886495,"NCT ID",2021-05-21,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2017-08-01","2018-01-23",NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F839",2022-12-20 06:55:22,"Tomasz_K","NCT02678897","Yes","https://obgyn.onlinelibrary.wiley.com/doi/full/10.1111/aogs.13920","10.1111/aogs.13920","Systematic Google search","Journal publication",32441319,"NCT ID",2020-06-10,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-03-31","2018-08-31",NA,NA,"5","Martin_R; Tomasz_K","Found by 2/2 reviewers, matching all 5 criteria"
"F840",2022-12-20 06:55:56,"Shai_M","NCT03702660","Yes","https://dom-pubs.onlinelibrary.wiley.com/doi/10.1111/dom.14736","10.1111/dom.14736","Systematic Google search","Journal publication",35491518,"NCT ID",2022-06-20,"Yes","Yes","Yes","Yes","No",4,"ctgov","2017-08-01","2018-01-23",NA,NA,"4","Shai_M","Found by 1/2 reviewers, near-match"
"F841",2022-12-20 06:57:13,"Tomasz_K","NCT02678897","Yes","https://www.contraceptionjournal.org/article/S0010-7824(22)00196-2/fulltext","10.1016/j.contraception.2022.07.001","Systematic Google search","Journal publication",35872235,"NCT ID",2022-07-21,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-03-31","2018-08-31",NA,NA,"5","Martin_R; Tomasz_K","Found by 2/2 reviewers, matching all 5 criteria"
"F842",2022-12-20 07:00:19,"Shai_M","NCT02425371","Yes","https://linkinghub.elsevier.com/retrieve/pii/S1071-9164(16)00031-2","10.1016/j.cardfail.2016.01.011","Linked at the registration","Journal publication",26820355,"NCT ID",2016-01-25,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-09-30","2019-07-31","Publication date before completion date",NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F843",2022-12-20 07:03:48,"Tomasz_K","NCT03753568","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2019-03-20","2019-09-01",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F844",2022-12-20 07:10:23,"Sofia_K","NCT05584254","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2015-04-01","2017-08-14",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F845",2022-12-20 09:51:58,"Johan_B","NCT03566771","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2018-04-11","2019-11-26",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F846",2022-12-20 10:08:51,"Johan_B","NCT01705535","Yes","https://doi.org/10.1016/j.cgh.2018.12.015","10.1016/j.cgh.2018.12.015","Linked at the registration","Journal publication",30580089,"NCT ID",2018-12-20,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2012-10-31","2019-07-31","Publication date before completion date",NA,"5","Johan_B; Shreya_R","Found by 2/2 reviewers, matching all 5 criteria"
"F847",2022-12-20 10:48:53,"Johan_B","NCT01885026","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2013-07-31","2016-01-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F848",2022-12-20 11:18:51,"Johan_B","NCT01563575","Yes","https://doi.org/10.1186/s13012-018-0848-0","10.1186/s13012-018-0848-0","Systematic Google search","Journal publication",30577871,"NCT ID",2018-12-22,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2012-01-31","2018-09-11",NA,NA,"5","Johan_B; Shreya_R","Found by 2/2 reviewers, matching all 5 criteria"
"F849",2022-12-20 12:21:51,"Shai_M","2013-003105-25","Yes","https://www.sciencedirect.com/science/article/abs/pii/S1053077020301853#!","10.1053/j.jvca.2020.02.027","Systematic Google search","Journal publication",32201198,"EudraCT ID",2020-02-24,"Yes","Yes","Yes","Yes","Yes",5,"euctr",NA,"2017-04-24",NA,NA,"5","Shai_M","Found by 1/2 reviewers, matching all 5 criteria"
"F850",2022-12-20 12:25:08,"Shai_M","NCT03780413","Yes","https://link.springer.com/article/10.1007/s00787-021-01837-z","10.1007/s00787-021-01837-z","Linked at the registration","Journal publication",34218336,"NCT ID",2021-07-03,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-03-01","2019-12-31",NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F851",2022-12-20 12:29:39,"Shai_M","NCT03156517","Yes","https://onlinelibrary.wiley.com/doi/10.1002/ana.26317","10.1002/ana.26317","Systematic Google search","Journal publication",35148020,"NCT ID",2022-03-14,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-04-20","2019-12-05",NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F852",2022-12-20 12:56:15,"Shai_M","NCT04539847","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-12-31","2018-05-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F853",2022-12-20 13:02:15,"Shai_M","NCT02870023","Yes","https://journals.sagepub.com/doi/full/10.1177/1352458519865740?casa_token=viXGz87ppgIAAAAA%3A7y8Ttt4aiDXC58_kL3772sVaA0zLsMMbuEdGYTOTbyIdCU90kaYfQZRG2feYiFt8F59qgHMIKLh7","10.1177/1352458519865740","Systematic Google search","Journal publication",31339460,"NCT ID",2019-07-24,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-06-30","2018-12-31",NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F854",2022-12-20 13:09:32,"Shai_M","NCT02664948","Yes","https://www.sciencedirect.com/science/article/pii/S1878764917300876","10.1016/j.eurger.2017.05.006","Systematic Google search","Journal publication",NA,"NCT ID",2017-06-12,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-06-30","2016-12-31",NA,NA,"5","Shai_M; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F855",2022-12-20 13:35:59,"Shai_M","NCT02136056","Yes","https://deliverypdf.ssrn.com/delivery.php?ID=530112070066074005088009064096069022041056033020093009075109049053026028034006125013111107122046065049092070026105005114124104085095068096069100085069078010076127001080089069100064&EXT=pdf&INDEX=TRUE","10.2139/ssrn.3674303","Systematic Google search","Preprint",NA,"NCT ID",2020-08-17,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-09-30","2016-08-01",NA,NA,"5","Shai_M","Found by 1/2 reviewers, matching all 5 criteria"
"F856",2022-12-21 00:28:38,"Katarzyna_K","NCT03293693","Yes","https://doi.org/10.3389/fnut.2022.796362","10.3389/fnut.2022.796362","Linked at the registration","Journal publication",35578615,"NCT ID",2022-04-28,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-10-31","2017-06-30",NA,NA,"5","Aminul_S; Katarzyna_K","Found by 2/2 reviewers, matching all 5 criteria"
"F857",2022-12-21 00:34:30,"Katarzyna_K","NCT01451788","Yes","https://doi.org/10.1302/0301-620X.98B3.36344","10.1302/0301-620X.98B3.36344","Systematic Google search","Journal publication",26920966,"NCT ID",2016-03-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2011-11-30","2016-12-31","Publication date before completion date",NA,"5","Aminul_S; Katarzyna_K","Found by 2/2 reviewers, matching all 5 criteria"
"F858",2022-12-21 00:49:24,"Katarzyna_K","NCT02694016","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-02-29","2017-12-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F859",2022-12-21 00:51:10,"Matteo_B","NCT03733015","Yes","https://doi.org/10.1016/j.jpain.2019.05.010","10.1016/j.jpain.2019.05.010","Systematic Google search","Journal publication",31132509,"NCT ID",2019-05-24,"Yes","Yes","Yes","No","Yes",4,"ctgov","2018-10-10","2018-12-15",NA,NA,"4; 5","Matteo_B; Natasha_O","Found by 2/2 reviewers, near-match vs. full match"
"F860",2022-12-21 00:59:42,"Martin_R","2008-003527-24","Yes","doi.org/10.21873/anticanres.11241","10.21873/anticanres.11241","Found from double-registration at clinicaltrials.gov","Journal publication",27919965,"EudraCT ID",2016-12-01,"Yes","Yes","Yes","Yes","Yes",5,"euctr",NA,"2016-03-08",NA,NA,"5","Martin_R; Ronak_B","Found by 2/2 reviewers, matching all 5 criteria"
"F861",2022-12-21 01:03:53,"Martin_R","2008-003527-24","Yes","doi.org/10.1186/s12885-019-5959-8","10.1186/s12885-019-5959-8","Linked at double-registration at clinicaltrials.gov","Journal publication",31340773,"EudraCT ID",2019-07-24,"No","Yes","Yes","Yes","No",3,"euctr",NA,"2016-03-08",NA,NA,"3","Martin_R","Found by 1/2 reviewers, ineligible match"
"F862",2022-12-21 01:20:46,"Matteo_B","NCT02743143","Yes","https://doi.org/10.1111/acps.13105","10.1111/acps.13105","Linked at the registration","Journal publication",31565796,"NCT ID",2019-10-16,"Yes","Yes","Yes","Yes","No",4,"ctgov","2015-12-31","2018-06-30",NA,NA,"4; 5","Matteo_B; Natasha_O","Found by 2/2 reviewers, near-match vs. full match"
"F863",2022-12-21 01:20:46,"Martin_R","2013-001540-60","Yes","https://doi.org/10.1111/nmo.13753","10.1111/nmo.13753","Systematic Google search","Journal publication",31721398,"EudraCT ID",2019-11-12,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2013-06-01","2017-09-26",NA,NA,"5","Martin_R","Found by 1/2 reviewers, matching all 5 criteria"
"F864",2022-12-21 01:23:05,"Martin_R","2013-001540-60","Yes","doi.org/10.5056/jnm15175","10.5056/jnm15175","Systematic Google search","Journal publication",26811503,"EudraCT ID",2016-04-30,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2013-06-01","2017-09-26","Publication date before completion date",NA,"5","Martin_R","Found by 1/2 reviewers, matching all 5 criteria"
"F865",2022-12-21 01:25:13,"Martin_R","2013-001540-60","Yes","doi.org/10.5056/jnm17058","10.5056/jnm17058","Systematic Google search","Journal publication",29291613,"EudraCT ID",2018-01-30,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2013-06-01","2017-09-26",NA,NA,"5","Martin_R","Found by 1/2 reviewers, matching all 5 criteria"
"F866",2022-12-21 01:27:05,"Matteo_B","NCT02728921","Yes","https://doi.org/10.1186/s13063-016-1714-5","10.1186/s13063-016-1714-5","Linked at the registration","Journal publication",27923389,"NCT ID",2016-12-07,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-04-30","2016-11-30",NA,NA,"5","Matteo_B; Natasha_O","Found by 2/2 reviewers, matching all 5 criteria"
"F867",2022-12-21 01:42:23,"Matteo_B","NCT01829529","Yes","https://doi.org/10.1016/j.cmi.2016.08.008","10.1016/j.cmi.2016.08.008","Systematic Google search","Journal publication",27569711,"NCT ID",2016-08-26,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2013-09-30","2016-01-31",NA,NA,"5","Matteo_B; Natasha_O","Found by 2/2 reviewers, matching all 5 criteria"
"F868",2022-12-21 01:42:46,"Katarzyna_K","NCT02580110","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2015-10-31","2016-06-30",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F869",2022-12-21 02:05:31,"Katarzyna_K","NCT03966573","Yes","https://doi.org/10.1080/17453674.2020.1866864","10.1080/17453674.2020.1866864","Linked at the registration","Journal publication",33410356,"NCT ID",2021-01-07,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2019-03-06","2019-10-11",NA,NA,"5","Emmanuel_Z; Katarzyna_K","Found by 2/2 reviewers, matching all 5 criteria"
"F870",2022-12-21 02:12:03,"Katarzyna_K","NCT02640118","Yes","https://doi.org/10.1007/s00125-020-05158-9","10.1007/s00125-020-05158-9","Linked at the registration","Journal publication",32394228,"NCT ID",2020-05-11,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-08-31","2016-07-31",NA,NA,"5","Emmanuel_Z; Katarzyna_K","Found by 2/2 reviewers, matching all 5 criteria"
"F871",2022-12-21 02:14:55,"Martin_R","2009-010164-42","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"EudraCT ID",NA,NA,NA,NA,NA,NA,NA,"euctr",NA,"2016-07-20",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F872",2022-12-21 02:24:12,"Martin_R","NCT03367611","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2018-03-15","2019-12-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F873",2022-12-21 02:44:30,"Matteo_B","2013-003873-85","Yes","https://doi.org/10.1007/s00464-019-07344-2","10.1007/s00464-019-07344-2","Systematic Google search","Journal publication",31993819,"EudraCT ID",2020-01-28,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2016-11-01","2021-01-11","Publication date before completion date",NA,"5","Matteo_B; Natasha_O","Found by 2/2 reviewers, matching all 5 criteria"
"F874",2022-12-21 02:47:00,"Matteo_B","NCT02171910","Yes","https://doi.org/10.1007/s00464-019-07344-2","10.1007/s00464-019-07344-2","Linked at the registration","Journal publication",31993819,"NCT ID",2020-01-28,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-10-31","2016-12-31",NA,NA,"5","Matteo_B; Natasha_O","Found by 2/2 reviewers, matching all 5 criteria"
"F875",2022-12-21 02:55:09,"Matteo_B","2015-002435-18","Yes","https://doi.org/10.1111/bcpt.12993","10.1111/bcpt.12993","Systematic Google search","Journal publication",29498480,"EudraCT ID",2018-04-15,"Yes","Yes","Yes","Yes","Yes",5,"euctr",NA,"2017-02-02",NA,NA,"5","Matteo_B; Natasha_O","Found by 2/2 reviewers, matching all 5 criteria"
