"proj_id","primary_id","eudract_id","nct_id","eligibility_final","lead_institution","crossreg_final","crossreg_manual_extractor","has_publication","publication_doi","publication_pmid","publication_url","publication_date","identification_step","publication_type","is_prospective","has_summary_results","summary_results_date","registration_date","start_date","completion_date","completion_year","primary_completion_date","primary_completion_year","recruitment_status","phase","enrollment","is_multicentric","is_multinational","main_sponsor","is_controlled","is_randomised","masking","center_size"
"508","NCT02350621",NA,"NCT02350621","Ineligible","New ineligible","Ignore, ineligible",NA,"No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2015-01-26","2015-02-28","2018-02-28","2018","2017-02-28","2017","Unknown status","Not Applicable",80,"Yes",NA,"Only non-industry","Yes","Yes","Yes",NA
"124","2014-002285-76","2014-002285-76","NCT02351232","Eligible","Hvidovre and Amager Hospital","Automatically identified","Cathrine A","Yes","10.1111/dom.13911","31696598","https://doi.org/10.1111/dom.13911","2019-12-19","Linked at the registration","Journal publication","Yes","No",NA,"2014-10-08","2015-02-28","2016-10-17","2016","2016-10-17","2016","Any Completed, none Prematurely Ended","3",44,"Yes","No","Only non-industry","Yes","Yes","No","large"
"507","NCT02351232","2014-002285-76","NCT02351232","Cross-registration duplicate","Hvidovre and Amager Hospital","Automatically identified","Cathrine A","Yes","10.1111/dom.13911","31696598","https://doi.org/10.1111/dom.13911","2019-12-19","Linked at the registration","Journal publication","Yes","No",NA,"2015-01-27","2015-02-28","2016-10-31","2016","2016-10-31","2016","Completed","Phase 2/Phase 3",44,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"566","NCT02352090","2014-001243-20","NCT02352090","Eligible","Helsinki University Hospital","Identified in manual search","Delwen","Yes","10.1210/clinem/dgaa186","32303765","https://doi.org/10.1210/clinem/dgaa186","2020-07-01","Linked at the registration","Journal publication","Yes","Yes","2021-04-16","2014-05-20","2015-04-01","2018-12-30","2018","2018-12-30","2018","Completed","Phase 4",59,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"118","2014-001417-79","2014-001417-79","NCT02352974","Eligible","Linkoeping University","Automatically identified","Cathrine A","Yes","10.1056/nejmc1616343","2.8199812E7","https://doi.org/10.1056/nejmc1616343","2017-02-16","Systematic Google search","Letter to the editor","Yes","Yes","2020-04-07","2014-07-02","2014-10-01","2019-10-08","2019","2019-10-08","2019","Any Completed, none Prematurely Ended","1",12,"Yes","No","Only non-industry","No","No","Yes","large"
"853","NCT02352974","2014-001417-79","NCT02352974","Cross-registration duplicate","Linkoeping University","Automatically identified","Cathrine","Yes","10.3389/fimmu.2020.564921","3.3162978E7","https://doi.org/10.3389/fimmu.2020.564921","2020-10-09","Linked at the registration","Journal publication","Yes","Yes","2020-03-23","2014-12-09","2015-01-31","2019-10-31","2019","2019-10-31","2019","Completed","Phase 1",12,"No",NA,"Industry or mixed","No","No","Yes","large"
"506","NCT02353286",NA,"NCT02353286","Eligible","Tampere University Hospital","Irrelevant intervention type",NA,"Yes","10.1016/j.gie.2017.10.042","2.9128386E7","https://www.giejournal.org/article/S0016-5107(17)32441-0/fulltext","2017-11-08","Linked at the registration","Journal publication","No","No",NA,"2015-01-16","2014-05-31","2017-12-31","2017","2017-12-31","2017","Completed","Not Applicable",14,"No",NA,"Only non-industry","No","No","Yes","small"
"854","NCT02354690","2014-001419-38","NCT02354690","Eligible","Herlev and Gentofte Hospital","Identified in manual search","Delwen","Yes","10.1136/jitc-2021-002703","3.421082E7","https://doi.org/10.1136/jitc-2021-002703","2021-07-01","Systematic Google search","Journal publication","No","Yes","2020-01-01","2014-04-11","2014-06-01","2018-12-31","2018","2018-12-31","2018","Completed","Phase 1/Phase 2",13,"No",NA,"Only non-industry","No","No","Yes","large"
"505","NCT02355964",NA,"NCT02355964","Eligible","University of Copenhagen","Irrelevant intervention type",NA,"Yes","10.1016/j.jaip.2017.09.028","29133220","https://www.sciencedirect.com/science/article/abs/pii/S2213219817307912","2017-11-10","Systematic Google search","Journal publication","Yes","No",NA,"2015-01-16","2015-01-31","2016-07-31","2016","2016-07-31","2016","Completed","Not Applicable",149,"No",NA,"Only non-industry","Yes","Yes","No","large"
"504","NCT02356627",NA,"NCT02356627","Eligible","University of Southern Denmark","Irrelevant intervention type",NA,"Yes","10.1177/0269216317747199","2.9299957E7","doi.org/10.1177/0269216317747199","2018-01-04","Linked at the registration","Journal publication","Yes","No",NA,"2015-01-31","2015-02-01","2017-03-31","2017","2016-10-31","2016","Completed","Not Applicable",242,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"503","NCT02356796",NA,"NCT02356796","Eligible","University Hospital of North Norway","Irrelevant intervention type",NA,"Yes","10.1111/aogs.13896","32386466","https://obgyn.onlinelibrary.wiley.com/doi/10.1111/aogs.13896","2020-06-01","Systematic Google search","Journal publication","Yes","No",NA,"2015-02-02","2015-02-28","2018-01-31","2018","2018-01-31","2018","Completed","Not Applicable",62,"No",NA,"Only non-industry","Yes","Yes","No","small"
"501","NCT02357550",NA,"NCT02357550","Eligible","Aarhus University","None found","Cathrine","Yes","10.1080/07435800.2020.1831015","3.3074729E7","https://doi.org/10.1080/07435800.2020.1831015","2020-10-19","Linked at the registration","Journal publication","Yes","No",NA,"2015-01-26","2015-03-31","2016-01-31","2016","2016-01-31","2016","Completed","Not Applicable",9,"No",NA,"Only non-industry","Yes","Yes","No","large"
"502","NCT02357589",NA,"NCT02357589","Eligible","Helsinki University Hospital","Irrelevant intervention type",NA,"Yes","10.1007/s00464-019-06666-5","30710315","https://doi.org/10.1007/s00464-019-06666-5","2019-02-01","Linked at the registration","Journal publication","No","No",NA,"2015-02-03","2015-01-31","2017-05-10","2017","2017-05-10","2017","Completed","Not Applicable",210,"No",NA,"Only non-industry","Yes","Yes","No","large"
"500","NCT02359149",NA,"NCT02359149","Eligible","St. Olav’s University Hospital","None found","Samruddhi","Yes","10.1111/aos.14184","3.1267688E7","https://doi.org/10.1111/aos.14184","2019-07-03","Linked at the registration","Journal publication","Yes","No",NA,"2015-02-04","2015-03-31","2017-03-31","2017","2017-03-31","2017","Completed","Not Applicable",328,"No",NA,"Only non-industry","Yes","Yes","Yes","small"
"499","NCT02360852","2014-004070-42","NCT02360852","Eligible","Sahlgrenska University Hospital","Identified in manual search","Samruddhi","Yes","10.1038/s41598-018-25214-0","2.9704003E7","https://www.nature.com/articles/s41598-018-25214-0","2018-04-27","Systematic Google search","Journal publication","Yes","Yes","2021-08-21","2014-10-15","2015-01-31","2017-02-21","2017",NA,NA,"Terminated","Phase 2",9,"No",NA,"Industry or mixed","No","No","Yes","large"
"498","NCT02360865",NA,"NCT02360865","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1152/japplphysiol.00178.2017","28729387","https://journals.physiology.org/doi/full/10.1152/japplphysiol.00178.2017","2017-07-20","Systematic Google search","Journal publication","Yes","No",NA,"2015-01-19","2015-02-28","2016-05-31","2016","2016-05-31","2016","Completed","Not Applicable",18,"No",NA,"Only non-industry","Yes","No","Yes","large"
"497","NCT02361619","2014-003628-38","NCT02361619","Eligible","Turku University Hospital","None found","Cathrine","No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2015-01-30","2015-02-28","2017-06-30","2017","2016-09-30","2016","Completed","Phase 1",16,"No",NA,"Only non-industry","No","No","Yes","large"
"496","NCT02361814",NA,"NCT02361814","Eligible","University of Tampere","Irrelevant intervention type",NA,"Yes","10.1016/j.jhsa.2017.03.006","28365148","https://www.jhandsurg.org/article/S0363-5023(16)31106-6/fulltext","2017-03-30","Systematic Google search","Journal publication","Yes","No",NA,"2015-02-03","2015-03-31","2016-09-30","2016","2016-09-30","2016","Terminated","Not Applicable",5,"No",NA,"Only non-industry","No","No","Yes","small"
"495","NCT02362893",NA,"NCT02362893","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1080/08037051.2019.1633907","31250668","https://doi.org/10.1080/08037051.2019.1633907","2019-06-28","Systematic Google search","Journal publication","Yes","No",NA,"2015-02-09","2015-04-30","2018-12-31","2018","2018-07-31","2018","Completed","Not Applicable",20,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"494","NCT02363205",NA,"NCT02363205","Eligible","Linkoeping University","Irrelevant intervention type",NA,"Yes","10.1192/bjo.2018.18","2.9988969E7","https://doi.org/10.1192/bjo.2018.18","2018-06-26","Cross-reference","Journal publication","Yes","No",NA,"2015-02-09","2015-02-28","2017-12-31","2017","2017-12-31","2017","Unknown status","Not Applicable",150,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"493","NCT02366429",NA,"NCT02366429","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.1016/j.jad.2017.06.013","28628768","https://pubmed.ncbi.nlm.nih.gov/28628768/","2017-06-13","Linked at the registration","Journal publication","Yes","No",NA,"2015-02-12","2015-02-28","2016-03-31","2016","2016-03-31","2016","Completed","Not Applicable",60,"No",NA,"Only non-industry","Yes","Yes","No","large"
"492","NCT02367573",NA,"NCT02367573","Eligible","Helsinki University Hospital","Irrelevant intervention type",NA,"Yes","10.1007/s00464-019-07266-z","31754852","https://doi.org/10.1007/s00464-019-07266-z","2019-11-21","Linked at the registration","Journal publication","No","No",NA,"2015-02-09","2015-01-31","2017-10-31","2017","2017-10-31","2017","Completed","Not Applicable",278,"No",NA,"Only non-industry","Yes","Yes","No","large"
"491","NCT02371928",NA,"NCT02371928","Eligible","University of Southern Denmark","Irrelevant intervention type",NA,"Yes","10.1177/2325967119896102","32064291","https://doi.org/10.1177%2F2325967119896102","2020-01-01","Systematic Google search","Journal publication","Yes","No",NA,"2015-02-09","2015-02-28","2017-06-30","2017","2017-06-30","2017","Completed","Not Applicable",56,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"490","NCT02374216",NA,"NCT02374216","Ineligible","New ineligible","Ignore, ineligible",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2015-02-10","2014-09-30","2018-08-31","2018","2018-08-31","2018","Completed","Not Applicable",200,"No",NA,"Only non-industry","No","No","Yes",NA
"856","NCT02374307",NA,"NCT02374307","Ineligible","New ineligible","Ignore, ineligible",NA,"Yes","10.1093/ageing/afy192","3.0615055E7","https://pubmed.ncbi.nlm.nih.gov/30615055/","2019-03-01","Linked at the registration","Journal publication","Yes","Yes","2018-11-23","2015-02-16","2016-02-29","2017-09-30","2017","2017-09-30","2017","Completed","Not Applicable",155,"Yes",NA,"Only non-industry","Yes","Yes","No",NA
"489","NCT02374632",NA,"NCT02374632","Eligible","Hvidovre and Amager Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2015-02-17","2014-10-31","2017-06-30","2017","2016-12-31","2016","Unknown status","Phase 4",40,"No",NA,"Only non-industry","Yes","Yes","No","large"
"488","NCT02377726",NA,"NCT02377726","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.2196/29666","34821563","https://doi.org/10.2196%2F29666","2021-11-24","Linked at the registration","Journal publication","Yes","No",NA,"2015-02-26","2015-04-01","2019-11-30","2019","2019-11-30","2019","Completed","Not Applicable",1170,"No",NA,"Only non-industry","Yes","Yes","No","large"
"487","NCT02377960",NA,"NCT02377960","Eligible","Kuopio University Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s12872-018-0963-5","30567497","https://bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-018-0963-5","2018-12-19","Linked at the registration","Journal publication","Yes","No",NA,"2015-01-15","2015-01-27","2018-03-06","2018","2018-03-06","2018","Completed","Not Applicable",119,"Yes",NA,"Only non-industry","Yes","Yes","Yes","small"
"486","NCT02378116",NA,"NCT02378116","Eligible","Bispebjerg and Frederiksberg Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s13019-018-0740-7","29792215","https://doi.org/10.1186/s13019-018-0740-7","2018-05-23","Linked at the registration","Journal publication","No","No",NA,"2014-09-16","2011-10-31","2017-01-01","2017","2017-01-01","2017","Completed","Not Applicable",205,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"565","NCT02378272",NA,"NCT02378272","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2015-02-02","2014-12-31","2018-12-31","2018","2017-01-31","2017","Completed","Not Applicable",376,"No",NA,"Only non-industry","Yes","Yes","Yes",NA
"485","NCT02379169",NA,"NCT02379169","Eligible","Turku University Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2014-11-07","2015-02-28","2018-08-31","2018","2017-02-28","2017","Unknown status","Not Applicable",90,"Yes",NA,"Industry or mixed","Yes","Yes","No","large"
"858","NCT02379195","2014-001420-29","NCT02379195","Eligible","Herlev and Gentofte Hospital","Identified in manual search","Delwen","Yes","10.1136/jitc-2020-000668","3.2747469E7","https://doi.org/10.1136/jitc-2020-000668","2020-07-01","Linked at the registration","Journal publication","Yes","Yes","2018-10-29","2014-04-11","2014-06-01","2018-08-17","2018","2018-08-17","2018","Any Prematurely Ended","Phase 1/Phase 2",12,"No",NA,"Only non-industry","No","No","Yes","large"
"484","NCT02379455",NA,"NCT02379455","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1001/jamainternmed.2019.5096","31617562","https://doi.org/10.1001/jamainternmed.2019.5096","2020-02-01","Linked at the registration","Journal publication","Yes","No",NA,"2015-02-27","2015-03-31","2017-09-22","2017","2017-08-31","2017","Completed","Not Applicable",192,"No",NA,"Only non-industry","Yes","Yes","No","large"
"482","NCT02380157","2013-004460-66","NCT02380157","Eligible","Copenhagen University Hospital","Identified in publication","Cathrine A","Yes","10.1093/ndt/gfaa114","32596729","https://doi.org/10.1093/ndt/gfaa114","2020-06-29","Systematic Google search","Journal publication","Yes","Yes","2020-02-15","2014-03-06","2015-03-24","2016-12-21","2016","2016-12-21","2016","Completed","Phase 4",25,"No",NA,"Only non-industry","Yes","Yes","No","large"
"483","NCT02380469",NA,"NCT02380469","Eligible","Bispebjerg and Frederiksberg Hospital","Irrelevant intervention type",NA,"Yes","10.1007/s00520-019-04900-3","31177391","https://link.springer.com/article/10.1007/s00520-019-04900-3","2019-06-08","Linked at the registration","Journal publication","Yes","No",NA,"2015-01-29","2015-04-30","2016-08-31","2016","2016-05-31","2016","Completed","Not Applicable",211,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"481","NCT02382081",NA,"NCT02382081","Eligible","Herlev and Gentofte Hospital","Irrelevant intervention type",NA,"Yes","10.1111/bjd.16369","29363093","https://onlinelibrary.wiley.com/doi/10.1111/bjd.16369","2018-05-23","Linked at the registration","Journal publication","Yes","No",NA,"2015-03-02","2015-05-02","2018-02-17","2018","2018-02-17","2018","Completed","Not Applicable",150,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"480","NCT02384278",NA,"NCT02384278","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.1186/s12888-017-1355-6","2.8549424E7","https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-017-1355-6","2017-05-26","Linked at the registration","Journal publication","Yes","No",NA,"2015-02-26","2015-03-31","2017-07-31","2017","2015-11-30","2015","Completed","Not Applicable",13,"No",NA,"Only non-industry","No","No","Yes","large"
"479","NCT02385929",NA,"NCT02385929","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1080/0284186X.2018.1563715","3.0698049E7","https://doi.org/10.1080/0284186x.2018.1563715","2019-01-30","Linked at the registration","Journal publication","Yes","No",NA,"2015-02-09","2015-05-11","2019-11-30","2019","2019-11-30","2019","Completed","Not Applicable",240,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"478","NCT02386410",NA,"NCT02386410","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.2478/sjcapp-2022-0013","3.6514489E7","https://doi.org/10.2478/sjcapp-2022-0013","2022-01-01","Systematic Google search","Journal publication","Yes","No",NA,"2015-03-05","2015-08-31","2017-01-31","2017","2016-12-31","2016","Completed","Not Applicable",40,"No",NA,"Only non-industry","Yes","Yes","No","large"
